Date,Open,High,Low,Close,Adj Close,Volume
10-08-2005,1231.380005,1242.689941,1226.579956,1229.130005,1229.130005,2172320000
11-08-2005,1229.130005,1237.810059,1228.329956,1237.810059,1237.810059,1941560000
12-08-2005,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000
15-08-2005,1230.400024,1236.23999,1226.199951,1233.869995,1233.869995,1562880000
16-08-2005,1233.869995,1233.869995,1219.050049,1219.339966,1219.339966,1820410000
17-08-2005,1219.339966,1225.630005,1218.069946,1220.23999,1220.23999,1859150000
18-08-2005,1220.23999,1222.640015,1215.930054,1219.02002,1219.02002,1808170000
19-08-2005,1219.02002,1225.079956,1219.02002,1219.709961,1219.709961,1558790000
22-08-2005,1219.709961,1228.959961,1216.469971,1221.72998,1221.72998,1621330000
23-08-2005,1221.72998,1223.040039,1214.439941,1217.589966,1217.589966,1678620000
24-08-2005,1217.569946,1224.150024,1209.369995,1209.589966,1209.589966,1930800000
25-08-2005,1209.589966,1213.72998,1209.569946,1212.369995,1212.369995,1571110000
26-08-2005,1212.400024,1212.400024,1204.22998,1205.099976,1205.099976,1541090000
29-08-2005,1205.099976,1214.280029,1201.530029,1212.280029,1212.280029,1599450000
30-08-2005,1212.280029,1212.280029,1201.069946,1208.410034,1208.410034,1916470000
31-08-2005,1208.410034,1220.359985,1204.400024,1220.329956,1220.329956,2365510000
01-09-2005,1220.329956,1227.290039,1216.180054,1221.589966,1221.589966,2229860000
02-09-2005,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000
06-09-2005,1218.02002,1233.609985,1218.02002,1233.390015,1233.390015,1932090000
07-09-2005,1233.390015,1237.060059,1230.930054,1236.359985,1236.359985,2067700000
08-09-2005,1236.359985,1236.359985,1229.51001,1231.670044,1231.670044,1955380000
09-09-2005,1231.670044,1243.130005,1231.670044,1241.47998,1241.47998,1992560000
12-09-2005,1241.47998,1242.599976,1239.150024,1240.560059,1240.560059,1938050000
13-09-2005,1240.569946,1240.569946,1231.199951,1231.199951,1231.199951,2082360000
14-09-2005,1231.199951,1234.73999,1226.160034,1227.160034,1227.160034,1986750000
15-09-2005,1227.160034,1231.880005,1224.849976,1227.72998,1227.72998,2079340000
16-09-2005,1228.420044,1237.949951,1228.420044,1237.910034,1237.910034,3152470000
19-09-2005,1237.910034,1237.910034,1227.650024,1231.02002,1231.02002,2076540000
20-09-2005,1231.02002,1236.48999,1220.069946,1221.339966,1221.339966,2319250000
21-09-2005,1221.339966,1221.52002,1209.890015,1210.199951,1210.199951,2548150000
22-09-2005,1210.199951,1216.640015,1205.349976,1214.619995,1214.619995,2424720000
23-09-2005,1214.619995,1218.829956,1209.800049,1215.290039,1215.290039,1973020000
26-09-2005,1215.290039,1222.560059,1211.839966,1215.630005,1215.630005,2022220000
27-09-2005,1215.630005,1220.170044,1211.109985,1215.660034,1215.660034,1976270000
28-09-2005,1215.660034,1220.97998,1212.719971,1216.890015,1216.890015,2106980000
29-09-2005,1216.890015,1228.699951,1211.540039,1227.680054,1227.680054,2176120000
30-09-2005,1227.680054,1229.569946,1225.219971,1228.810059,1228.810059,2097520000
03-10-2005,1228.810059,1233.339966,1225.150024,1226.699951,1226.699951,2097490000
04-10-2005,1226.699951,1229.880005,1214.02002,1214.469971,1214.469971,2341420000
05-10-2005,1214.469971,1214.469971,1196.25,1196.390015,1196.390015,2546780000
06-10-2005,1196.390015,1202.140015,1181.920044,1191.48999,1191.48999,2792030000
07-10-2005,1191.48999,1199.709961,1191.459961,1195.900024,1195.900024,2126080000
10-10-2005,1195.900024,1196.52002,1186.119995,1187.329956,1187.329956,2195990000
11-10-2005,1187.329956,1193.099976,1183.160034,1184.869995,1184.869995,2299040000
12-10-2005,1184.869995,1190.02002,1173.650024,1177.680054,1177.680054,2491280000
13-10-2005,1177.680054,1179.560059,1168.199951,1176.839966,1176.839966,2351150000
14-10-2005,1176.839966,1187.130005,1175.439941,1186.569946,1186.569946,2188940000
17-10-2005,1186.569946,1191.209961,1184.47998,1190.099976,1190.099976,2054570000
18-10-2005,1190.099976,1190.099976,1178.130005,1178.140015,1178.140015,2197010000
19-10-2005,1178.140015,1195.76001,1170.550049,1195.76001,1195.76001,2703590000
20-10-2005,1195.76001,1197.300049,1173.300049,1177.800049,1177.800049,2617250000
21-10-2005,1177.800049,1186.459961,1174.920044,1179.589966,1179.589966,2470920000
24-10-2005,1179.589966,1199.390015,1179.589966,1199.380005,1199.380005,2197790000
25-10-2005,1199.380005,1201.300049,1189.290039,1196.540039,1196.540039,2312470000
26-10-2005,1196.540039,1204.01001,1191.380005,1191.380005,1191.380005,2467750000
27-10-2005,1191.380005,1192.650024,1178.890015,1178.900024,1178.900024,2395370000
28-10-2005,1178.900024,1198.410034,1178.900024,1198.410034,1198.410034,2379400000
31-10-2005,1198.410034,1211.430054,1198.410034,1207.01001,1207.01001,2567470000
01-11-2005,1207.01001,1207.339966,1201.660034,1202.76001,1202.76001,2457850000
02-11-2005,1202.76001,1215.170044,1201.069946,1214.76001,1214.76001,2648090000
03-11-2005,1214.76001,1224.699951,1214.76001,1219.939941,1219.939941,2716630000
04-11-2005,1219.939941,1222.52002,1214.449951,1220.140015,1220.140015,2050510000
07-11-2005,1220.140015,1224.180054,1217.290039,1222.810059,1222.810059,1987580000
08-11-2005,1222.810059,1222.810059,1216.079956,1218.589966,1218.589966,1965050000
09-11-2005,1218.589966,1226.589966,1216.530029,1220.650024,1220.650024,2214460000
10-11-2005,1220.650024,1232.410034,1215.050049,1230.959961,1230.959961,2378460000
11-11-2005,1230.959961,1235.699951,1230.719971,1234.719971,1234.719971,1773140000
14-11-2005,1234.719971,1237.199951,1231.780029,1233.76001,1233.76001,1899780000
15-11-2005,1233.76001,1237.939941,1226.410034,1229.01001,1229.01001,2359370000
16-11-2005,1229.01001,1232.23999,1227.180054,1231.209961,1231.209961,2121580000
17-11-2005,1231.209961,1242.959961,1231.209961,1242.800049,1242.800049,2298040000
18-11-2005,1242.800049,1249.579956,1240.709961,1248.27002,1248.27002,2453290000
21-11-2005,1248.27002,1255.890015,1246.900024,1254.849976,1254.849976,2117350000
22-11-2005,1254.849976,1261.900024,1251.400024,1261.22998,1261.22998,2291420000
23-11-2005,1261.22998,1270.640015,1259.51001,1265.609985,1265.609985,1985400000
25-11-2005,1265.609985,1268.780029,1265.540039,1268.25,1268.25,724940000
28-11-2005,1268.25,1268.439941,1257.170044,1257.459961,1257.459961,2016900000
29-11-2005,1257.459961,1266.180054,1257.459961,1257.47998,1257.47998,2268340000
30-11-2005,1257.47998,1260.930054,1249.390015,1249.47998,1249.47998,2374690000
01-12-2005,1249.47998,1266.170044,1249.47998,1264.670044,1264.670044,2614830000
02-12-2005,1264.670044,1266.849976,1261.420044,1265.079956,1265.079956,2125580000
05-12-2005,1265.079956,1265.079956,1258.119995,1262.089966,1262.089966,2325840000
06-12-2005,1262.089966,1272.890015,1262.089966,1263.699951,1263.699951,2110740000
07-12-2005,1263.699951,1264.849976,1253.02002,1257.369995,1257.369995,2093830000
08-12-2005,1257.369995,1263.359985,1250.910034,1255.839966,1255.839966,2178300000
09-12-2005,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,1896290000
12-12-2005,1259.369995,1263.859985,1255.52002,1260.430054,1260.430054,1876550000
13-12-2005,1260.430054,1272.109985,1258.560059,1267.430054,1267.430054,2390020000
14-12-2005,1267.430054,1275.800049,1267.069946,1272.73999,1272.73999,2145520000
15-12-2005,1272.73999,1275.170044,1267.73999,1270.939941,1270.939941,2180590000
16-12-2005,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,2584190000
19-12-2005,1267.319946,1270.51001,1259.280029,1259.920044,1259.920044,2208810000
20-12-2005,1259.920044,1263.859985,1257.209961,1259.619995,1259.619995,1996690000
21-12-2005,1259.619995,1269.369995,1259.619995,1262.790039,1262.790039,2065170000
22-12-2005,1262.790039,1268.189941,1262.5,1268.119995,1268.119995,1888500000
23-12-2005,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,1285810000
27-12-2005,1268.660034,1271.829956,1256.540039,1256.540039,1256.540039,1540470000
28-12-2005,1256.540039,1261.099976,1256.540039,1258.170044,1258.170044,1422360000
29-12-2005,1258.170044,1260.609985,1254.180054,1254.420044,1254.420044,1382540000
30-12-2005,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000
03-01-2006,1248.290039,1270.219971,1245.73999,1268.800049,1268.800049,2554570000
04-01-2006,1268.800049,1275.369995,1267.73999,1273.459961,1273.459961,2515330000
05-01-2006,1273.459961,1276.910034,1270.300049,1273.47998,1273.47998,2433340000
06-01-2006,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,2446560000
09-01-2006,1285.449951,1290.780029,1284.819946,1290.150024,1290.150024,2301490000
10-01-2006,1290.150024,1290.150024,1283.76001,1289.689941,1289.689941,2373080000
11-01-2006,1289.719971,1294.900024,1288.119995,1294.180054,1294.180054,2406130000
12-01-2006,1294.180054,1294.180054,1285.040039,1286.060059,1286.060059,2318350000
13-01-2006,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000
17-01-2006,1287.609985,1287.609985,1278.609985,1282.930054,1282.930054,2179970000
18-01-2006,1282.930054,1282.930054,1272.079956,1277.930054,1277.930054,2233200000
19-01-2006,1277.930054,1287.790039,1277.930054,1285.040039,1285.040039,2444020000
20-01-2006,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,2845810000
23-01-2006,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2256070000
24-01-2006,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000
25-01-2006,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000
26-01-2006,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000
27-01-2006,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000
30-01-2006,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,2282730000
31-01-2006,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000
01-02-2006,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000
02-02-2006,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000
03-02-2006,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000
06-02-2006,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,2132360000
07-02-2006,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,2366370000
08-02-2006,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000
09-02-2006,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000
10-02-2006,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000
13-02-2006,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,1850080000
14-02-2006,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000
15-02-2006,1275.530029,1281,1271.060059,1280,1280,2317590000
16-02-2006,1280,1289.390015,1280,1289.380005,1289.380005,2251490000
17-02-2006,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000
21-02-2006,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000
22-02-2006,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000
23-02-2006,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000
24-02-2006,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000
27-02-2006,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000
28-02-2006,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000
01-03-2006,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,2308320000
02-03-2006,1291.23999,1291.23999,1283.209961,1289.140015,1289.140015,2494590000
03-03-2006,1289.140015,1297.329956,1284.199951,1287.22998,1287.22998,2152950000
06-03-2006,1287.22998,1288.22998,1275.670044,1278.26001,1278.26001,2280190000
07-03-2006,1278.26001,1278.26001,1271.109985,1275.880005,1275.880005,2268050000
08-03-2006,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2442870000
09-03-2006,1278.469971,1282.73999,1272.22998,1272.22998,1272.22998,2140110000
10-03-2006,1272.22998,1284.369995,1271.109985,1281.420044,1281.420044,2123450000
13-03-2006,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2070330000
14-03-2006,1284.130005,1298.140015,1282.670044,1297.47998,1297.47998,2165270000
15-03-2006,1297.47998,1304.400024,1294.969971,1303.02002,1303.02002,2293000000
16-03-2006,1303.02002,1310.449951,1303.02002,1305.329956,1305.329956,2292180000
17-03-2006,1305.329956,1309.790039,1305.319946,1307.25,1307.25,2549620000
20-03-2006,1307.25,1310,1303.589966,1305.079956,1305.079956,1976830000
21-03-2006,1305.079956,1310.880005,1295.819946,1297.22998,1297.22998,2147370000
22-03-2006,1297.22998,1305.969971,1295.810059,1305.040039,1305.040039,2039810000
23-03-2006,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,1980940000
24-03-2006,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,2326070000
27-03-2006,1302.949951,1303.73999,1299.089966,1301.609985,1301.609985,2029700000
28-03-2006,1301.609985,1306.23999,1291.839966,1293.22998,1293.22998,2148580000
29-03-2006,1293.22998,1305.599976,1293.22998,1302.890015,1302.890015,2143540000
30-03-2006,1302.890015,1310.150024,1296.719971,1300.25,1300.25,2294560000
31-03-2006,1300.25,1303,1294.869995,1294.869995,1294.869995,2236710000
03-04-2006,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000
04-04-2006,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,2147660000
05-04-2006,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,2420020000
06-04-2006,1311.560059,1311.98999,1302.439941,1309.040039,1309.040039,2281680000
07-04-2006,1309.040039,1314.069946,1294.180054,1295.5,1295.5,2082470000
10-04-2006,1295.51001,1300.73999,1293.170044,1296.619995,1296.619995,1898320000
11-04-2006,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,2232880000
12-04-2006,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1938100000
13-04-2006,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1891940000
17-04-2006,1289.119995,1292.449951,1280.73999,1285.329956,1285.329956,1794650000
18-04-2006,1285.329956,1309.02002,1285.329956,1307.280029,1307.280029,2595440000
19-04-2006,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2447310000
20-04-2006,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,2512920000
21-04-2006,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,2392630000
24-04-2006,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,2117330000
25-04-2006,1308.109985,1310.790039,1299.170044,1301.73999,1301.73999,2366380000
26-04-2006,1301.73999,1310.969971,1301.73999,1305.410034,1305.410034,2502690000
27-04-2006,1305.410034,1315,1295.569946,1309.719971,1309.719971,2772010000
28-04-2006,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,2419920000
01-05-2006,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,2437040000
02-05-2006,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,2403470000
03-05-2006,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,2395230000
04-05-2006,1307.849976,1315.140015,1307.849976,1312.25,1312.25,2431450000
05-05-2006,1312.25,1326.530029,1312.25,1325.76001,1325.76001,2294760000
08-05-2006,1325.76001,1326.699951,1322.869995,1324.660034,1324.660034,2151300000
09-05-2006,1324.660034,1326.599976,1322.47998,1325.140015,1325.140015,2157290000
10-05-2006,1324.569946,1325.51001,1317.439941,1322.849976,1322.849976,2268550000
11-05-2006,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,2531520000
12-05-2006,1305.880005,1305.880005,1290.380005,1291.23999,1291.23999,2567970000
15-05-2006,1291.189941,1294.810059,1284.51001,1294.5,1294.5,2505660000
16-05-2006,1294.5,1297.880005,1288.51001,1292.079956,1292.079956,2386210000
17-05-2006,1291.72998,1291.72998,1267.310059,1270.319946,1270.319946,2830200000
18-05-2006,1270.25,1274.890015,1261.75,1261.810059,1261.810059,2537490000
19-05-2006,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,2982300000
22-05-2006,1267.030029,1268.77002,1252.97998,1262.069946,1262.069946,2773010000
23-05-2006,1262.060059,1273.670044,1256.150024,1256.579956,1256.579956,2605250000
24-05-2006,1256.560059,1264.530029,1245.339966,1258.569946,1258.569946,2999030000
25-05-2006,1258.410034,1273.26001,1258.410034,1272.880005,1272.880005,2372730000
26-05-2006,1272.709961,1280.540039,1272.5,1280.160034,1280.160034,1814020000
30-05-2006,1280.040039,1280.040039,1259.869995,1259.869995,1259.869995,2176190000
31-05-2006,1259.380005,1270.089966,1259.380005,1270.089966,1270.089966,2692160000
01-06-2006,1270.050049,1285.709961,1269.189941,1285.709961,1285.709961,2360160000
02-06-2006,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,2295540000
05-06-2006,1288.160034,1288.160034,1264.660034,1265.290039,1265.290039,2313470000
06-06-2006,1265.22998,1269.880005,1254.459961,1263.849976,1263.849976,2697650000
07-06-2006,1263.609985,1272.469971,1255.77002,1256.150024,1256.150024,2644170000
08-06-2006,1256.079956,1259.849976,1235.180054,1257.930054,1257.930054,3543790000
09-06-2006,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,2214000000
12-06-2006,1252.27002,1255.219971,1236.430054,1237.439941,1237.439941,2247010000
13-06-2006,1236.079956,1243.369995,1222.52002,1223.689941,1223.689941,3215770000
14-06-2006,1223.660034,1231.459961,1219.290039,1230.040039,1230.040039,2667990000
15-06-2006,1230.01001,1258.640015,1230.01001,1256.160034,1256.160034,2775480000
16-06-2006,1256.160034,1256.27002,1246.329956,1251.540039,1251.540039,2783390000
19-06-2006,1251.540039,1255.930054,1237.170044,1240.130005,1240.130005,2517200000
20-06-2006,1240.119995,1249.01001,1238.869995,1240.119995,1240.119995,2232950000
21-06-2006,1240.089966,1257.959961,1240.089966,1252.199951,1252.199951,2361230000
22-06-2006,1251.920044,1251.920044,1241.530029,1245.599976,1245.599976,2148180000
23-06-2006,1245.589966,1253.130005,1241.430054,1244.5,1244.5,2017270000
26-06-2006,1244.5,1250.920044,1243.680054,1250.560059,1250.560059,1878580000
27-06-2006,1250.550049,1253.369995,1238.939941,1239.199951,1239.199951,2203130000
28-06-2006,1238.98999,1247.060059,1237.589966,1246,1246,2085490000
29-06-2006,1245.939941,1272.880005,1245.939941,1272.869995,1272.869995,2621250000
30-06-2006,1272.859985,1276.300049,1270.199951,1270.199951,1270.199951,3049560000
03-07-2006,1270.060059,1280.380005,1270.060059,1280.189941,1280.189941,1114470000
05-07-2006,1280.050049,1280.050049,1265.910034,1270.910034,1270.910034,2165070000
06-07-2006,1270.579956,1278.319946,1270.579956,1274.079956,1274.079956,2009160000
07-07-2006,1274.079956,1275.380005,1263.130005,1265.47998,1265.47998,1988150000
10-07-2006,1265.459961,1274.060059,1264.459961,1267.339966,1267.339966,1854590000
11-07-2006,1267.26001,1273.640015,1259.650024,1272.430054,1272.430054,2310850000
12-07-2006,1272.390015,1273.310059,1257.290039,1258.599976,1258.599976,2250450000
13-07-2006,1258.579956,1258.579956,1241.430054,1242.280029,1242.280029,2545760000
14-07-2006,1242.290039,1242.699951,1228.449951,1236.199951,1236.199951,2467120000
17-07-2006,1236.199951,1240.069946,1231.48999,1234.48999,1234.48999,2146410000
18-07-2006,1234.47998,1239.859985,1224.540039,1236.859985,1236.859985,2481750000
19-07-2006,1236.73999,1261.810059,1236.73999,1259.810059,1259.810059,2701980000
20-07-2006,1259.810059,1262.560059,1249.130005,1249.130005,1249.130005,2345580000
21-07-2006,1249.119995,1250.959961,1238.719971,1240.290039,1240.290039,2704090000
24-07-2006,1240.25,1262.5,1240.25,1260.910034,1260.910034,2312720000
25-07-2006,1260.910034,1272.390015,1257.189941,1268.880005,1268.880005,2563930000
26-07-2006,1268.869995,1273.890015,1261.939941,1268.400024,1268.400024,2667710000
27-07-2006,1268.199951,1275.849976,1261.920044,1263.199951,1263.199951,2776710000
28-07-2006,1263.150024,1280.420044,1263.150024,1278.550049,1278.550049,2480420000
31-07-2006,1278.530029,1278.660034,1274.310059,1276.660034,1276.660034,2461300000
01-08-2006,1278.530029,1278.660034,1265.709961,1270.920044,1270.920044,2527690000
02-08-2006,1270.72998,1283.420044,1270.72998,1277.410034,1277.410034,2610750000
03-08-2006,1278.219971,1283.959961,1271.25,1280.27002,1280.27002,2728440000
04-08-2006,1280.26001,1292.920044,1273.819946,1279.359985,1279.359985,2530970000
07-08-2006,1279.310059,1279.310059,1273,1275.77002,1275.77002,2045660000
08-08-2006,1275.670044,1282.75,1268.369995,1271.47998,1271.47998,2457840000
09-08-2006,1271.130005,1283.73999,1264.72998,1265.949951,1265.949951,2555180000
10-08-2006,1265.719971,1272.550049,1261.300049,1271.810059,1271.810059,2402190000
11-08-2006,1271.640015,1271.640015,1262.079956,1266.73999,1266.73999,2004540000
14-08-2006,1266.670044,1278.900024,1266.670044,1268.209961,1268.209961,2118020000
15-08-2006,1268.189941,1286.22998,1268.189941,1285.579956,1285.579956,2334100000
16-08-2006,1285.27002,1296.209961,1285.27002,1295.430054,1295.430054,2554570000
17-08-2006,1295.369995,1300.780029,1292.709961,1297.47998,1297.47998,2458340000
18-08-2006,1297.47998,1302.300049,1293.569946,1302.300049,1302.300049,2033910000
21-08-2006,1302.300049,1302.300049,1295.51001,1297.52002,1297.52002,1759240000
22-08-2006,1297.52002,1302.48999,1294.439941,1298.819946,1298.819946,1908740000
23-08-2006,1298.72998,1301.5,1289.819946,1292.98999,1292.98999,1893670000
24-08-2006,1292.969971,1297.22998,1291.400024,1296.060059,1296.060059,1930320000
25-08-2006,1295.920044,1298.880005,1292.390015,1295.089966,1295.089966,1667580000
28-08-2006,1295.089966,1305.02002,1293.969971,1301.780029,1301.780029,1834920000
29-08-2006,1301.569946,1305.02002,1295.290039,1304.280029,1304.280029,2093720000
30-08-2006,1303.699951,1306.73999,1302.150024,1305.369995,1305.369995,2060690000
31-08-2006,1304.25,1306.109985,1302.449951,1303.819946,1303.819946,1974540000
01-09-2006,1303.800049,1312.030029,1303.800049,1311.01001,1311.01001,1800520000
05-09-2006,1310.939941,1314.670044,1308.819946,1313.25,1313.25,2114480000
06-09-2006,1313.040039,1313.040039,1299.280029,1300.26001,1300.26001,2329870000
07-09-2006,1300.209961,1301.25,1292.130005,1294.02002,1294.02002,2325850000
08-09-2006,1294.02002,1300.140015,1294.02002,1298.920044,1298.920044,2132890000
11-09-2006,1298.859985,1302.359985,1290.930054,1299.540039,1299.540039,2506430000
12-09-2006,1299.530029,1314.280029,1299.530029,1313,1313,2791580000
13-09-2006,1312.73999,1319.920044,1311.119995,1318.069946,1318.069946,2597220000
14-09-2006,1318,1318,1313.25,1316.280029,1316.280029,2351220000
15-09-2006,1316.280029,1324.650024,1316.280029,1319.660034,1319.660034,3198030000
18-09-2006,1319.849976,1324.869995,1318.160034,1321.180054,1321.180054,2325080000
19-09-2006,1321.170044,1322.040039,1312.170044,1317.640015,1317.640015,2390850000
20-09-2006,1318.280029,1328.530029,1318.280029,1325.180054,1325.180054,2543070000
21-09-2006,1324.890015,1328.189941,1315.449951,1318.030029,1318.030029,2627440000
22-09-2006,1318.030029,1318.030029,1310.939941,1314.780029,1314.780029,2162880000
25-09-2006,1314.780029,1329.349976,1311.579956,1326.369995,1326.369995,2710240000
26-09-2006,1326.349976,1336.599976,1325.300049,1336.349976,1336.349976,2673350000
27-09-2006,1336.119995,1340.079956,1333.540039,1336.589966,1336.589966,2749190000
28-09-2006,1336.560059,1340.280029,1333.75,1338.880005,1338.880005,2397820000
29-09-2006,1339.150024,1339.880005,1335.640015,1335.849976,1335.849976,2273430000
02-10-2006,1335.819946,1338.540039,1330.280029,1331.319946,1331.319946,2154480000
03-10-2006,1331.319946,1338.310059,1327.099976,1334.109985,1334.109985,2682690000
04-10-2006,1333.810059,1350.199951,1331.47998,1350.199951,1350.199951,3019880000
05-10-2006,1349.839966,1353.790039,1347.75,1353.219971,1353.219971,2817240000
06-10-2006,1353.219971,1353.219971,1344.209961,1349.589966,1349.589966,2523000000
09-10-2006,1349.579956,1352.689941,1346.550049,1350.660034,1350.660034,1935170000
10-10-2006,1350.619995,1354.22998,1348.599976,1353.420044,1353.420044,2376140000
11-10-2006,1353.280029,1353.969971,1343.569946,1349.949951,1349.949951,2521000000
12-10-2006,1349.939941,1363.76001,1349.939941,1362.829956,1362.829956,2514350000
13-10-2006,1362.819946,1366.630005,1360.5,1365.619995,1365.619995,2482920000
16-10-2006,1365.609985,1370.199951,1364.47998,1369.060059,1369.060059,2305920000
17-10-2006,1369.050049,1369.050049,1356.869995,1364.050049,1364.050049,2519620000
18-10-2006,1363.930054,1372.869995,1360.949951,1365.800049,1365.800049,2658840000
19-10-2006,1365.949951,1368.089966,1362.060059,1366.959961,1366.959961,2619830000
20-10-2006,1366.939941,1368.660034,1362.099976,1368.599976,1368.599976,2526410000
23-10-2006,1368.579956,1377.400024,1363.939941,1377.02002,1377.02002,2480430000
24-10-2006,1377.02002,1377.780029,1372.420044,1377.380005,1377.380005,2876890000
25-10-2006,1377.359985,1383.609985,1376,1382.219971,1382.219971,2953540000
26-10-2006,1382.209961,1389.449951,1379.469971,1389.079956,1389.079956,2793350000
27-10-2006,1388.890015,1388.890015,1375.849976,1377.339966,1377.339966,2458450000
30-10-2006,1377.300049,1381.219971,1373.459961,1377.930054,1377.930054,2770440000
31-10-2006,1377.930054,1381.209961,1372.189941,1377.939941,1377.939941,2803030000
01-11-2006,1377.76001,1381.949951,1366.26001,1367.810059,1367.810059,2821160000
02-11-2006,1367.439941,1368.390015,1362.209961,1367.339966,1367.339966,2646180000
03-11-2006,1367.310059,1371.680054,1360.97998,1364.300049,1364.300049,2419730000
06-11-2006,1364.27002,1381.400024,1364.27002,1379.780029,1379.780029,2533550000
07-11-2006,1379.75,1388.189941,1379.189941,1382.839966,1382.839966,2636390000
08-11-2006,1382.5,1388.609985,1379.329956,1385.719971,1385.719971,2814820000
09-11-2006,1385.430054,1388.920044,1377.310059,1378.329956,1378.329956,3012050000
10-11-2006,1378.329956,1381.040039,1375.599976,1380.900024,1380.900024,2290200000
13-11-2006,1380.579956,1387.609985,1378.800049,1384.420044,1384.420044,2386340000
14-11-2006,1384.359985,1394.48999,1379.069946,1393.219971,1393.219971,3027480000
15-11-2006,1392.910034,1401.349976,1392.130005,1396.569946,1396.569946,2831130000
16-11-2006,1396.530029,1403.76001,1396.530029,1399.76001,1399.76001,2835730000
17-11-2006,1399.76001,1401.209961,1394.550049,1401.199951,1401.199951,2726100000
20-11-2006,1401.170044,1404.369995,1397.849976,1400.5,1400.5,2546710000
21-11-2006,1400.430054,1403.48999,1399.98999,1402.810059,1402.810059,2597940000
22-11-2006,1402.689941,1407.890015,1402.26001,1406.089966,1406.089966,2237710000
24-11-2006,1405.939941,1405.939941,1399.25,1400.949951,1400.949951,832550000
27-11-2006,1400.949951,1400.949951,1381.439941,1381.959961,1381.959961,2711210000
28-11-2006,1381.609985,1387.910034,1377.829956,1386.719971,1386.719971,2639750000
29-11-2006,1386.109985,1401.140015,1386.109985,1399.47998,1399.47998,2790970000
30-11-2006,1399.469971,1406.300049,1393.829956,1400.630005,1400.630005,4006230000
01-12-2006,1400.630005,1402.459961,1385.930054,1396.709961,1396.709961,2800980000
04-12-2006,1396.670044,1411.22998,1396.670044,1409.119995,1409.119995,2766320000
05-12-2006,1409.099976,1415.27002,1408.780029,1414.76001,1414.76001,2755700000
06-12-2006,1414.400024,1415.930054,1411.050049,1412.900024,1412.900024,2725280000
